system:index,area_km2,count,label,label2024,latitude,longitude,year,.geo
7_0000000000000000008e_3_00000000000000000010,0.015414090119408825,18,796428670740556,7_0000000000000000008e,76.20773870381117,99.94688792466938,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008e_4_00000000000000000033,8.562236818258651E-4,1,796428670740556,7_0000000000000000008e,76.20848728763796,99.94503135830644,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008e_4_00000000000000000047,0.015414090119408825,18,796428670740556,7_0000000000000000008e,76.20773870381117,99.94688792466938,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008e_5_00000000000000000055,0.0034251536621024824,4,796428670740556,7_0000000000000000008e,76.20848730891397,99.94422282568517,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008e_5_00000000000000000089,0.015414090119408825,18,796428670740556,7_0000000000000000008e,76.20773870381117,99.94688792466938,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008e_6_00000000000000000076,0.0034251536621024824,4,796428670740556,7_0000000000000000008e,76.20848730891397,99.94422282568517,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008e_6_000000000000000000e8,0.017126830342134608,20,796428670740556,7_0000000000000000008e,76.20775966362204,99.94705261835603,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008e_7_0000000000000000008e,0.0034251536621024824,4,796428670740556,7_0000000000000000008e,76.20848730891397,99.94422282568517,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000008e_7_0000000000000000011e,0.018839410072394997,22,796428670740556,7_0000000000000000008e,76.20782580983115,99.9471873563517,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000335_7_00000000000000000335,0.003431706126361074,4,812105301370909,7_00000000000000000335,76.1815378372082,101.91476727249737,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000335_7_00000000000000000334,0.02316356490702543,27,812036581894173,7_00000000000000000335,76.18185729060795,101.90882849239082,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_1_00000000000000000031,0.014850952599305911,17,809914868049469,7_000000000000000003f4,75.92399613288852,101.64097665560162,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_2_00000000000000000040,0.014850952599305911,17,809914868049469,7_000000000000000003f4,75.92399613288852,101.64097665560162,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_3_0000000000000000004f,0.009609533532514309,11,809927752951358,7_000000000000000003f4,75.92424399389697,101.64118133778967,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_4_000000000000000000fb,0.003495108549863843,4,809936342885949,7_000000000000000003f4,75.92282303815664,101.64257782563773,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_4_000000000000000000fa,0.013104018859622828,15,809914868049469,7_000000000000000003f4,75.92379323347899,101.6410506431717,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_5_00000000000000000257,0.003495108549863843,4,809936342885949,7_000000000000000003f4,75.92282303815664,101.64257782563773,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_5_00000000000000000256,0.016598388466397905,19,809914868049469,7_000000000000000003f4,75.92387263706695,101.64091824020527,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_6_00000000000000000338,0.011356601826115838,13,809927752951358,7_000000000000000003f4,75.9242741444639,101.64139617225919,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_7_000000000000000003f4,0.003495108549863843,4,809936342885949,7_000000000000000003f4,75.92282303815664,101.64257782563773,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003f4_7_000000000000000003f3,0.016598388466397905,19,809914868049469,7_000000000000000003f4,75.92387263706695,101.64091824020527,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000082_6_0000000000000000006d,0.004450860871025421,5,787022692361284,7_00000000000000000082,75.6506335080538,98.76734006230211,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000082_6_0000000000000000006e,0.025814731501782047,29,786988332622916,7_00000000000000000082,75.65169288992968,98.76473792874769,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000082_7_00000000000000000082,0.004450860871025421,5,787022692361284,7_00000000000000000082,75.6506335080538,98.76734006230211,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000082_7_00000000000000000083,0.03649608692929941,41,786962562819140,7_00000000000000000082,75.65150116568634,98.76356705369687,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000f2_6_000000000000000000c7,0.004485458454383722,5,788646189998964,7_000000000000000000f2,75.5385237678128,98.97107797663837,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000f2_6_000000000000000000b6,0.0053820230395740356,6,788646189998964,7_000000000000000000f2,75.53852376515265,98.97404231516916,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000f2_7_000000000000000000f2,0.004485458454383722,5,788646189998964,7_000000000000000000f2,75.5385237678128,98.97107797663837,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000f2_7_000000000000000000da,0.0053820230395740356,6,788646189998964,7_000000000000000000f2,75.53852376515265,98.97404231516916,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000203_7_00000000000000000203,0.004264108613576979,5,803884733966521,7_00000000000000000203,76.26594352151932,100.88244136825132,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000203_7_00000000000000000202,0.009380353365098638,11,803833194358969,7_00000000000000000203,76.26562014812927,100.87856066427281,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000254_6_000000000000000001d7,0.004285012788790846,5,806156771665979,7_00000000000000000254,76.19770753876767,101.1685367926468,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000254_6_000000000000000001d4,0.013709982243826276,16,806109527025723,7_00000000000000000254,76.19807808554448,101.16371951721685,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000254_7_00000000000000000254,0.004285012788790846,5,806156771665979,7_00000000000000000254,76.19770753876767,101.1685367926468,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000254_7_00000000000000000252,0.01885154322441387,22,806109527025723,7_00000000000000000254,76.19805049340074,101.1634163965566,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000261_6_000000000000000001e3,0.0025406082221777642,3,806362930096495,7_00000000000000000261,76.36371617345003,101.19386926999654,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000261_6_0000000000000000018b,0.01185493026194478,14,806354340161904,7_00000000000000000261,76.36448615760057,101.19425426321475,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000261_7_00000000000000000261,0.004234318821481761,5,806362930096495,7_00000000000000000261,76.36371617536093,101.19440823673202,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000261_7_000000000000000001e3,0.04402890162600618,52,806350045194607,7_00000000000000000261,76.3656543832475,101.19777669902129,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c5_5_00000000000000000183,0.0017582107545985105,2,802076552734102,7_000000000000000002c5,75.83442883550272,100.65946148860115,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c5_5_000000000000000001a0,0.03780145131272971,43,802076552734102,7_000000000000000002c5,75.83368926025655,100.65589533856279,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c5_6_0000000000000000022f,0.0017582107545985105,2,802076552734102,7_000000000000000002c5,75.83442883550272,100.65946148860115,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c5_6_00000000000000000258,0.055382582619408725,63,802076552734102,7_000000000000000002c5,75.83382139504448,100.65403318772162,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c5_7_000000000000000002c5,0.0043952187433787815,5,802076552734101,7_000000000000000002c5,75.83442883199943,100.66027001695838,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002c5_7_000000000000000002f0,0.06768913943245364,77,802076552734101,7_000000000000000002c5,75.83370084367904,100.65392825714633,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002cd_6_00000000000000000237,0.002630846606011929,3,805233353696728,7_000000000000000002cd,75.86838510384896,101.05211513866902,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002cd_6_00000000000000000239,0.007015751647670111,8,805259123500504,7_000000000000000002cd,75.86878937188959,101.05467531665968,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002cd_6_00000000000000000236,0.01929230488107656,22,805198993958361,7_000000000000000002cd,75.86951209628461,101.0497875923319,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002cd_7_000000000000000002cd,0.0043846939288666575,5,805224763762136,7_000000000000000002cd,75.86838511467579,101.05157616278578,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002cd_7_000000000000000002d0,0.007015751647670111,8,805259123500504,7_000000000000000002cd,75.86878937188959,101.05467531665968,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000002cd_7_000000000000000002ce,0.034198763420170614,39,805198993958361,7_000000000000000002cd,75.8697809715627,101.05055330942238,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000356_5_000000000000000001e2,0.004351196534117031,5,811589905295014,7_00000000000000000356,75.97952468239082,101.85003470278184,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000356_5_000000000000000001e4,0.010441984727936606,12,811611380131494,7_00000000000000000356,75.97991097368747,101.85395135078069,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000356_6_000000000000000002ae,0.004351196534117031,5,811589905295014,7_00000000000000000356,75.97952468239082,101.85003470278184,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000356_6_000000000000000002b1,0.012181836649432367,14,811611380131494,7_00000000000000000356,75.979994368586,101.85401549548394,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000356_6_000000000000000002ad,0.015662468614569353,18,811555545556648,7_00000000000000000356,75.98076434543036,101.84712412473147,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000356_7_00000000000000000356,0.004351196534117031,5,811589905295014,7_00000000000000000356,75.97952468239082,101.85003470278184,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000356_7_0000000000000000035b,0.01740330307088738,20,811611380131494,7_00000000000000000356,75.9800906528051,101.85493955149978,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000356_7_00000000000000000354,0.07134160676783552,80,811555545556648,7_00000000000000000356,75.98274928960069,101.84304940682324,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ba_5_0000000000000000034c,0.009508908788169644,11,813960727242579,7_000000000000000003ba,76.07403398345902,102.15292693754165,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ba_6_00000000000000000303,0.0043222608911444825,5,813960727242579,7_000000000000000003ba,76.07481797231809,102.1505750969352,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ba_6_00000000000000000441,0.012103569450205832,14,813960727242579,7_000000000000000003ba,76.07400950548627,102.15284645368551,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ba_7_000000000000000003ba,0.0043222608911444825,5,813960727242579,7_000000000000000003ba,76.07481797231809,102.1505750969352,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ba_7_00000000000000000510,0.012103569450205832,14,813960727242579,7_000000000000000003ba,76.07400950548627,102.15284645368551,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000416_5_00000000000000000272,8.711833060111624E-4,1,811370861962887,7_00000000000000000416,75.96270824573934,101.82179159618867,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000416_5_000000000000000001d2,0.028746493566494256,33,811353682093704,7_00000000000000000416,75.96430883071929,101.82110564237587,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000416_6_00000000000000000359,0.001742503881802917,2,811366566995591,7_00000000000000000416,75.96270824656305,101.82152210388492,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000416_6_0000000000000000029a,0.029618029117368806,34,811353682093704,7_00000000000000000416,75.96435687275437,101.82109409736732,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000416_7_00000000000000000416,0.004356304906502441,5,811353682093703,7_00000000000000000416,75.96270824388472,101.82071362324321,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000416_7_00000000000000000346,0.03484521164379995,40,811353682093703,7_00000000000000000416,75.96423084532334,101.82103704607,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000044d_7_0000000000000000044d,0.004189666940472298,5,822941503859325,7_0000000000000000044d,76.50956661921424,103.27393625950438,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000044d_7_0000000000000000044e,0.04021772114039295,48,822975863597693,7_0000000000000000044d,76.51055698239021,103.27706277728772,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004fc_6_0000000000000000042e,0.004281490995313141,5,821030243412025,7_000000000000000004fc,76.20773269198155,103.05111813978013,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004fc_6_0000000000000000058d,0.08565866844244847,100,821030243412025,7_000000000000000004fc,76.20354450394215,103.05061088791219,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004fc_7_000000000000000004fc,0.004281490995313141,5,821017358510137,7_000000000000000004fc,76.20773269198155,103.05111813978013,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004fc_7_00000000000000000672,0.09079749803808021,106,821017358510137,7_000000000000000004fc,76.2035853037571,103.05073212393818,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005ac_6_000000000000000004d7,0.00433240010518176,5,816370203895575,7_000000000000000005ac,76.04032269816787,102.45025308282162,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005ac_6_000000000000000004d6,0.01126418228401237,13,816335844157207,7_000000000000000005ac,76.04065433864831,102.44643866554978,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005ac_7_000000000000000005ac,0.00433240010518176,5,816370203895575,7_000000000000000005ac,76.04032269816787,102.45025308282162,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005ac_7_000000000000000005ab,0.01126418228401237,13,816335844157207,7_000000000000000005ac,76.04065433864831,102.44643866554978,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000da_6_000000000000000000c7,0.004485458454383722,5,788646189998964,7_000000000000000000da,75.5385237678128,98.97107797663837,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000da_6_000000000000000000b6,0.0053820230395740356,6,788646189998964,7_000000000000000000da,75.53852376515265,98.97404231516916,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000da_7_000000000000000000f2,0.004485458454383722,5,788646189998964,7_000000000000000000da,75.5385237678128,98.97107797663837,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000000da_7_000000000000000000da,0.0053820230395740356,6,788646189998964,7_000000000000000000da,75.53852376515265,98.97404231516916,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000128_6_000000000000000000ed,0.012347507662141467,14,794139453171007,7_00000000000000000128,75.78615080949332,99.66148453768866,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000128_7_00000000000000000128,0.00529188811114487,6,794113683367230,7_00000000000000000128,75.78538080935618,99.65748069227335,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
