system:index,B11,B12,B2,B3,B4,B8,B8A,latitude,longitude,ndvi,ndwi,slump,.geo
00000000000000003970,2527,1466,1211,1047,1001,2046,2415,75.56467558067084,102.10297982744557,0.3429603,0.32298738,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003998,2587,1475,1201,1036,1017,2078,2451,75.56467558067084,102.10297982744557,0.342811,0.33461785,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000399c,2069,1236,1169,971,936,1760,2124,75.56467558067084,102.10297982744557,0.305638,0.28890517,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039a8,2503,1469,1178,1001,1023,2082,2415,75.56467558067084,102.10297982744557,0.3410628,0.3506325,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039b3,2571,1503,1166,1016,1020,2072,2436,75.56467558067084,102.10297982744557,0.34023285,0.34196892,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039be,1900,1184,1512,1222,1165,1857,2159,75.56467558067084,102.10297982744557,0.22898743,0.2062358,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039e6,2572,1531,1279,1071,1097,1998,2334,75.56467558067084,102.10297982744557,0.2911147,0.3020528,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039f4,2635,1553,1224,1043,1084,1945,2313,75.56467558067084,102.10297982744557,0.28425223,0.30187416,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000185c,1976,1078,1187,946,922,2037,2337,76.36500395594541,101.29069660224668,0.37681648,0.3657392,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005abe,2288,1092,1152,1020,841,3170,3676,74.39175809867348,105.00782553590446,0.5806532,0.5131265,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005ac7,2139,963,979,891,735,2940,3480,74.39175809867348,105.00782553590446,0.6,0.5348473,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005b17,2361,1135,1113,981,936,2737,3265,74.39175809867348,105.00782553590446,0.49033487,0.47229692,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005b20,2070,1014,1240,1039,988,2322,2777,74.39175809867348,105.00782553590446,0.40302116,0.38173163,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015c4,1975,1931,1596,1229,1080,1006,1105,78.54617323623846,103.6585506072433,-0.03547459,-0.09977628,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c57,2066,1660,1300,1102,1101,1482,1669,75.49943001405681,101.50678909839775,0.1475029,0.14705883,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004651,2334,1650,1272,1107,1151,1293,1406,74.81967127216636,101.99490013611214,0.05810147,0.0775,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8e,2412,1261,1356,1163,1080,2510,2887,74.8884306104105,98.22765090661365,0.3983287,0.36673018,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a97,2674,1409,1205,1056,1060,2443,2831,74.8884306104105,98.22765090661365,0.39480445,0.39639896,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002116,2559,1325,1240,1057,1031,2540,3008,76.80266026524006,102.0428533088409,0.4225707,0.412288,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002130,723,350,1182,850,682,1241,1393,76.80266026524006,102.0428533088409,0.2906916,0.18699187,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002138,2404,1255,1120,966,991,2416,2872,76.80266026524006,102.0428533088409,0.41825652,0.42874038,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002145,2480,1304,1182,1007,1037,2508,2930,76.80266026524006,102.0428533088409,0.41495064,0.42702702,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000214c,2814,1599,1448,1223,1269,2687,3194,76.80266026524006,102.0428533088409,0.35844287,0.37442455,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000215c,2502,1314,1176,993,1052,2409,2907,76.80266026524006,102.0428533088409,0.39208323,0.41622576,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002162,461,300,1456,1014,802,802,853,76.80266026524006,102.0428533088409,0.0,-0.116740085,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000067c,407,268,1002,709,528,540,592,74.2929265829249,96.92155791255408,0.011235955,-0.13530825,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003040,2555,1619,1309,1085,1081,1814,2091,76.59083958789823,103.00966222194586,0.25319517,0.25146604,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003078,2539,1562,1270,1050,1034,1691,2041,76.59083958789823,103.00966222194586,0.24110092,0.23385626,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000309a,2579,1606,1345,1117,1106,1853,2153,76.59083958789823,103.00966222194586,0.25245014,0.24781145,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003137,1889,1330,1850,1541,1568,2274,2523,76.59083958789823,103.00966222194586,0.18375845,0.1921363,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000316c,1875,1152,1157,948,949,1633,1913,76.59083958789823,103.00966222194586,0.26491094,0.265401,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000031d1,2340,1475,1181,979,1021,1763,2043,76.59083958789823,103.00966222194586,0.26652297,0.28592268,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003241,2221,1396,1202,982,995,1653,1936,76.59083958789823,103.00966222194586,0.24848942,0.25464895,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000326b,2385,1463,1245,1015,1049,1664,2035,76.59083958789823,103.00966222194586,0.22668633,0.24225457,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,2306,1127,1205,1038,948,2653,3151,75.87879249527977,96.70472074652712,0.4734796,0.4375508,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004d5b,21,5,906,649,363,172,153,74.54829930025575,102.46071120945824,-0.35700935,-0.5809988,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004d92,23,8,988,722,431,170,160,74.54829930025575,102.46071120945824,-0.4342762,-0.6188341,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004de7,47,18,1109,816,607,258,222,74.54829930025575,102.46071120945824,-0.40346822,-0.51955307,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003587,70,32,993,816,620,279,225,76.30073939156314,102.38556643850558,-0.37931034,-0.49041095,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000041f9,2419,1715,1471,1343,1384,2096,2349,76.04868870451712,103.02756551267547,0.2045977,0.218959,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000425a,2531,1790,1478,1354,1436,2087,2349,76.04868870451712,103.02756551267547,0.1847857,0.21301948,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005b44,3494,2710,2047,1931,1918,3617,4272,74.0832106012803,105.23014739622715,0.30695572,0.3038933,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005b87,1383,731,1226,1017,869,2154,2622,74.0832106012803,105.23014739622715,0.42507443,0.35856196,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c8c,2764,1369,1194,1061,1056,2591,3074,75.74971043798462,99.5773851226833,0.42089388,0.41894853,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cab,2840,1431,1169,1031,1044,2609,2998,75.74971043798462,99.5773851226833,0.428415,0.43351647,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cb3,2849,1470,1160,1016,1072,2551,2957,75.74971043798462,99.5773851226833,0.40822524,0.4303336,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cc3,2911,1503,1241,1071,1157,2526,2990,75.74971043798462,99.5773851226833,0.37170786,0.40450376,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cd3,2735,1442,1166,996,1115,2340,2824,75.74971043798462,99.5773851226833,0.35455862,0.4028777,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cdb,2976,1539,1278,1084,1198,2440,2881,75.74971043798462,99.5773851226833,0.34139636,0.38479,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000565a,2303,1111,1055,943,872,2502,2964,74.57368496255302,103.93583980625183,0.4831061,0.45253992,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005667,2288,1105,1126,994,905,2611,2984,74.57368496255302,103.93583980625183,0.48521048,0.4485437,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005674,2168,1158,1204,1146,1049,2422,2699,74.57368496255302,103.93583980625183,0.39556324,0.3576233,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005684,2465,1219,1172,1040,967,2837,3338,74.57368496255302,103.93583980625183,0.4915878,0.4635027,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000569d,2248,1053,1087,953,903,2546,2945,74.57368496255302,103.93583980625183,0.47636998,0.45527294,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000056b5,2202,1085,1090,940,964,2413,2867,74.57368496255302,103.93583980625183,0.42907906,0.43930808,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000056bd,2190,1091,1224,1039,1046,2217,2668,74.57368496255302,103.93583980625183,0.3588722,0.3617936,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004a9b,1684,1259,1386,1178,1134,1512,1647,75.8937126474046,103.75036795703483,0.14285715,0.12416357,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003b04,1295,807,1301,1052,929,1465,1643,74.87166884955059,101.37720316268354,0.22389306,0.16408423,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003b37,2131,1211,1102,959,907,1998,2327,74.87166884955059,101.37720316268354,0.3755594,0.35136962,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003b7b,2039,1183,1266,1061,986,1965,2194,74.87166884955059,101.37720316268354,0.33175194,0.29874423,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003b8f,2035,1229,1088,947,894,1865,2191,74.87166884955059,101.37720316268354,0.3519391,0.32645804,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003bb7,2104,1250,1132,981,953,1885,2145,74.87166884955059,101.37720316268354,0.32840028,0.31542218,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003beb,2125,1302,1299,1074,1058,1742,2075,74.87166884955059,101.37720316268354,0.24428572,0.2372159,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a8,2442,1439,1344,1130,1112,2042,2338,74.70296322029452,97.27287710725192,0.29486367,0.28751576,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039a,1943,1393,1151,981,964,1459,1601,74.46328653867181,96.32396702577547,0.2042922,0.19590163,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003af,2040,1388,1103,946,966,1429,1581,74.46328653867181,96.32396702577547,0.19331941,0.20336843,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003e02,2198,1755,1373,1113,1036,1184,1316,76.66154309420166,103.56450816602613,0.06666667,0.030909883,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004711,1137,624,1147,842,774,1128,1366,74.64112886598639,101.8437009375919,0.18611987,0.14517766,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023a6,2630,1373,1185,1025,1024,2527,2979,76.4260847221755,102.3841083124611,0.42326105,0.42286035,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000248e,2487,1314,1257,1054,1082,2591,3052,76.4260847221755,102.3841083124611,0.41083583,0.42167354,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003977,3011,2648,1780,1712,1869,2179,2400,75.43224473848454,102.04631803035942,0.07658103,0.12002056,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039a4,2979,2678,1733,1655,1867,2112,2362,75.43224473848454,102.04631803035942,0.06157326,0.1213167,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039c4,2886,2503,1713,1611,1804,2016,2238,75.43224473848454,102.04631803035942,0.05549738,0.11166253,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039e2,2946,2671,1745,1659,1848,2129,2290,75.43224473848454,102.04631803035942,0.07065628,0.12407603,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000039ff,2871,2492,1764,1648,1841,2046,2228,75.43224473848454,102.04631803035942,0.052739903,0.10774229,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ad5,2331,1176,1117,975,857,2504,2934,75.63266349443272,101.67697514920356,0.49003273,0.4394941,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002aee,1165,465,1130,882,705,1549,1634,75.63266349443272,101.67697514920356,0.37444544,0.2743727,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b3d,2272,1147,1070,925,833,2517,2936,75.63266349443272,101.67697514920356,0.50268656,0.4625218,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b46,2272,1147,1070,924,832,2517,2936,75.63266349443272,101.67697514920356,0.50313526,0.46294683,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b5a,2334,1201,1081,941,855,2523,2933,75.63266349443272,101.67697514920356,0.4937833,0.45669746,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b72,2274,1181,1052,921,887,2330,2806,75.63266349443272,101.67697514920356,0.44855455,0.4334051,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b8a,2299,1181,1051,921,860,2342,2771,75.63266349443272,101.67697514920356,0.46283573,0.43548882,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002b9e,2347,1200,1190,1023,991,2402,2840,75.63266349443272,101.67697514920356,0.41585618,0.40262774,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002bf2,2520,1373,1193,995,1096,2159,2672,75.63266349443272,101.67697514920356,0.3265745,0.36905518,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c60,2795,1458,1369,1186,1188,2713,3204,75.96087562747161,99.15381065451541,0.3909254,0.39163888,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aae,2063,1138,1094,949,824,2217,2450,74.72645376464408,97.68463049852711,0.458073,0.40050536,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab4,2063,1138,1094,949,824,2218,2451,74.72645376464408,97.68463049852711,0.45825115,0.40069467,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab8,2226,1207,1136,990,885,2275,2606,74.72645376464408,97.68463049852711,0.43987343,0.39356816,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ac7,2110,1115,1211,1048,908,2265,2655,74.72645376464408,97.68463049852711,0.427671,0.36734077,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000adc,2125,1689,1538,1313,1221,2087,2357,74.72645376464408,97.68463049852711,0.2617896,0.22764707,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b00,2071,1163,1311,1104,1006,2333,2567,74.72645376464408,97.68463049852711,0.39742437,0.3575793,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004a41,2085,1080,1153,999,947,2692,3174,76.18295223723636,104.35161976577831,0.47952735,0.45868328,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004a44,1959,982,1085,933,887,2559,3027,76.18295223723636,104.35161976577831,0.48520023,0.46563575,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004a6a,1796,922,1031,876,832,2377,2771,76.18295223723636,104.35161976577831,0.4814584,0.46142024,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003d3d,2307,1665,1495,1261,1207,1464,1634,77.52974344661074,104.7272321430153,0.096218646,0.07449541,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000530c,2628,1351,1162,1062,987,2701,3119,74.42071996001562,102.97902819770869,0.46475053,0.43555674,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000151b,1851,1408,1463,1189,1091,1220,1326,78.49838059114762,103.76777182844643,0.055819992,0.01286841,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000153a,1926,1484,1425,1126,1038,1151,1270,78.49838059114762,103.76777182844643,0.051621746,0.010979359,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001549,1937,1569,1380,1101,985,1068,1217,78.49838059114762,103.76777182844643,0.040428642,-0.0152143845,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001567,1992,1578,1422,1078,964,1072,1183,78.49838059114762,103.76777182844643,0.053045187,-0.0027906976,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001592,2314,1839,1964,1654,1603,1685,1753,78.49838059114762,103.76777182844643,0.024939172,0.009284217,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015b1,1885,1491,1429,1147,1065,1164,1299,78.49838059114762,103.76777182844643,0.044414535,0.007356123,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015cd,1823,1494,1460,1168,1063,1182,1280,78.49838059114762,103.76777182844643,0.053006683,0.005957447,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015dc,1967,1630,1449,1143,1026,1098,1240,78.49838059114762,103.76777182844643,0.033898305,-0.02008032,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001600,1904,1472,1459,1131,1027,1102,1210,78.49838059114762,103.76777182844643,0.035227805,-0.012987013,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b65,2429,2038,1492,1332,1381,1751,1968,75.66158076476432,103.6898534966385,0.11813538,0.13590658,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bad,2945,1473,1167,1051,955,2945,3419,74.28854774569042,97.50794753748643,0.5102564,0.47397396,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001304,3402,2732,1774,1663,1800,2216,2595,75.08560314079176,99.26714762599084,0.10358566,0.14256252,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000130b,3544,2865,1805,1724,1887,2331,2672,75.08560314079176,99.26714762599084,0.10526316,0.14969175,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001310,3544,2865,1805,1725,1887,2331,2672,75.08560314079176,99.26714762599084,0.10526316,0.14940828,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000132a,3636,3044,1941,1793,1914,2451,2733,75.08560314079176,99.26714762599084,0.123024054,0.15504241,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001333,3500,2887,1760,1704,1852,2352,2606,75.08560314079176,99.26714762599084,0.11893435,0.1597633,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000133b,3432,2903,1753,1682,1864,2323,2607,75.08560314079176,99.26714762599084,0.10962503,0.16004993,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000134a,2123,1725,1545,1385,1406,1681,1862,75.08560314079176,99.26714762599084,0.089083254,0.09654272,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001355,3480,2876,1837,1707,1865,2315,2623,75.08560314079176,99.26714762599084,0.1076555,0.15116857,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000693,2609,1621,1284,1077,1040,2104,2427,74.21329149721142,97.29548920869395,0.3384224,0.32285446,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
